Date,USD_NGN,GBP_NGN,EUR_NGN,Day,Month,Year,Weekday,Is_Weekend,USD_Diff,EUR_Diff,GBP_Diff,USD_MA7,EUR_MA7,GBP_MA7,USD_Rate_Category,lag_1,lag_7,lag_14,lag_30,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_30,rolling_std_30,target
2016-01-27,199.0967,217.0967,283.5934,27,January,2016,Wednesday,False,0.0782000000000096,0.925600000000003,-1.83890000000002,199.070271428571,215.765442857143,283.925442857143,Low,199.0185,199.2202,198.6944,199.0985,199.08791428571428,0.14947577762372646,199.00308571428573,0.17910476889633858,199.06391333333335,0.19000255122233203,198.8347
2016-01-28,198.8347,217.4462,285.5068,28,January,2016,Thursday,False,-0.262000000000001,0.349500000000006,1.91340000000002,199.066742857143,215.981228571429,284.298214285714,Low,199.0967,198.8594,199.0779,199.0854,199.07027142857143,0.1381163967406018,199.03182142857142,0.1566321323667478,199.06385333333336,0.18999153653190315,199.0305
2016-01-29,199.0305,215.5735,283.4792,29,January,2016,Friday,False,0.195799999999991,-1.87270000000001,-2.02760000000001,199.062571428571,216.069242857143,284.229714285714,Low,198.8347,199.0597,198.7819,198.9879,199.06674285714283,0.1445664882495222,199.01444999999998,0.16442113260102356,199.0554966666667,0.19447176106134997,199.0289
2016-01-30,199.0289,215.5717,283.4768,30,January,2016,Saturday,True,-0.0015999999999962,-0.0018000000000029,-0.0023999999999659,199.057842857143,216.156642857143,284.1604,Low,199.0305,199.062,199.0396,199.1277,199.0625714285714,0.1452233649082596,199.03220714285712,0.1501818613653516,199.0569166666667,0.19411636588777265,199.6954
2016-01-31,199.6954,216.1773,284.4461,31,January,2016,Sunday,True,0.666500000000013,0.60560000000001,0.969299999999976,199.110328571429,216.294785714286,284.203828571429,Low,199.0289,199.328,198.859,199.3478,199.05784285714284,0.145782873450451,199.03144285714282,0.15016857048026047,199.05362333333335,0.1937117493863039,198.9815
2016-02-01,198.9815,216.8234,287.0308,1,February,2016,Monday,False,-0.713899999999995,0.64609999999999,2.5847,199.098028571429,216.408557142857,284.709342857143,Low,199.6954,199.0676,199.161,199.4771,199.1103285714286,0.27133216245392644,199.0911857142857,0.2243437295995182,199.06521,0.22046290383020903,199.0386
2016-02-02,199.0386,217.3209,286.7549,2,February,2016,Tuesday,False,0.0570999999999913,0.497500000000002,-0.275899999999979,199.1009,216.572814285714,284.898285714286,Low,198.9815,199.0185,198.814,199.2388,199.09802857142856,0.2755113108057974,199.0783642857143,0.22517461466059538,199.04869,0.20667144898924078,198.4397
2016-02-03,198.4397,220.1263,289.4441,3,February,2016,Wednesday,False,-0.598900000000015,2.80539999999999,2.68919999999997,199.007042857143,217.005614285714,285.7341,Low,199.0386,199.0967,199.2202,199.3813,199.1009,0.27464769554402146,199.09440714285714,0.21253712603845523,199.04201666666665,0.2035295066008752,199.064
2016-02-04,199.064,222.9339,290.2154,4,February,2016,Thursday,False,0.624300000000005,2.80760000000001,0.771299999999997,199.0398,217.789571428571,286.406757142857,Low,198.4397,198.8347,198.8594,199.1913,199.00704285714284,0.371504104317606,199.03865714285715,0.2712564943258122,199.01063000000002,0.22123649719106422,198.7255
2016-02-05,198.7255,221.6877,288.1718,5,February,2016,Friday,False,-0.338499999999982,-1.24619999999999,-2.04359999999997,198.996228571429,218.663028571429,287.077128571429,Low,199.064,199.0305,199.0597,199.0963,199.0398,0.36380458124429566,199.0532714285714,0.26632255870347477,199.00638666666666,0.21885978621643537,199.0307
2016-02-06,199.0307,222.0282,288.6144,6,February,2016,Saturday,True,0.305199999999985,0.340499999999992,0.44259999999997,198.996485714286,219.585385714286,287.811071428571,Low,198.7255,199.0289,199.062,198.7262,198.9962285714286,0.3828688535891088,199.02939999999998,0.2803123422727124,198.99402666666668,0.224016501751954,199.0702
2016-02-07,199.0702,221.8534,288.831,7,February,2016,Sunday,True,0.0395000000000039,-0.174800000000005,0.216600000000028,198.907171428571,220.396257142857,288.437485714286,Low,199.0307,199.6954,199.328,199.1705,198.9964857142857,0.38289505711477134,199.02716428571426,0.2801571086892067,199.00417666666667,0.2182881308206789,198.8601
2016-02-08,198.8601,222.5075,287.0347,8,February,2016,Monday,False,-0.210100000000011,0.6541,-1.79630000000003,198.889828571429,221.208271428571,288.438042857143,Low,199.0702,198.9815,199.0676,199.0833,198.90717142857142,0.2383152933587599,199.00875,0.26702734158414404,199.00083333333333,0.21641290568457372,198.7291
